,id,neighbourhood,gebied,gemiddelde WOZ-waarde
16279,20092904,Buitenveldert - Zuidas,K Zuid,572937
16280,20097207,Buitenveldert - Zuidas,K Zuid,572937
16281,20097693,Buitenveldert - Zuidas,K Zuid,572937
16282,20103770,De Pijp - Rivierenbuurt,K Zuid,572937
16283,20103885,Zuid,K Zuid,572937
16284,20127193,Zuid,K Zuid,572937
16285,20128570,De Pijp - Rivierenbuurt,K Zuid,572937
16286,20144554,Buitenveldert - Zuidas,K Zuid,572937
16287,20144673,Zuid,K Zuid,572937
16288,20158135,De Pijp - Rivierenbuurt,K Zuid,572937
16289,20158833,Zuid,K Zuid,572937
16290,20159667,Zuid,K Zuid,572937
16291,20162728,De Pijp - Rivierenbuurt,K Zuid,572937
16292,20170149,De Pijp - Rivierenbuurt,K Zuid,572937
16293,20179100,De Pijp - Rivierenbuurt,K Zuid,572937
16294,20184290,De Pijp - Rivierenbuurt,K Zuid,572937
16295,20184375,De Pijp - Rivierenbuurt,K Zuid,572937
16296,20187308,De Pijp - Rivierenbuurt,K Zuid,572937
16297,20199087,De Pijp - Rivierenbuurt,K Zuid,572937
16298,20203512,De Pijp - Rivierenbuurt,K Zuid,572937
16299,20203756,Buitenveldert - Zuidas,K Zuid,572937
16300,20208490,De Pijp - Rivierenbuurt,K Zuid,572937
16301,20209731,De Pijp - Rivierenbuurt,K Zuid,572937
16302,20211544,Zuid,K Zuid,572937
16303,20219528,Buitenveldert - Zuidas,K Zuid,572937
16304,20221601,De Pijp - Rivierenbuurt,K Zuid,572937
16305,20223012,De Pijp - Rivierenbuurt,K Zuid,572937
16306,20224062,Zuid,K Zuid,572937
16307,20225522,De Pijp - Rivierenbuurt,K Zuid,572937
16308,20239660,Zuid,K Zuid,572937
16309,20239964,Zuid,K Zuid,572937
16310,20240491,Zuid,K Zuid,572937
16311,20242309,Zuid,K Zuid,572937
16312,20266842,De Pijp - Rivierenbuurt,K Zuid,572937
16313,20266938,De Pijp - Rivierenbuurt,K Zuid,572937
16314,20274514,De Pijp - Rivierenbuurt,K Zuid,572937
16315,20279173,De Pijp - Rivierenbuurt,K Zuid,572937
16316,20283047,Zuid,K Zuid,572937
16317,20292184,Zuid,K Zuid,572937
16318,20292886,De Pijp - Rivierenbuurt,K Zuid,572937
16319,20303534,Zuid,K Zuid,572937
16320,20346159,Zuid,K Zuid,572937
16321,20348379,Zuid,K Zuid,572937
16322,20382005,De Pijp - Rivierenbuurt,K Zuid,572937
16323,20401702,Zuid,K Zuid,572937
16324,20415088,Zuid,K Zuid,572937
16325,20416009,Buitenveldert - Zuidas,K Zuid,572937
16326,20417289,Buitenveldert - Zuidas,K Zuid,572937
16327,20418135,Zuid,K Zuid,572937
16328,20432413,De Pijp - Rivierenbuurt,K Zuid,572937
16329,20437201,Zuid,K Zuid,572937
16330,20443815,Buitenveldert - Zuidas,K Zuid,572937
16331,20450623,De Pijp - Rivierenbuurt,K Zuid,572937
16332,20456509,De Pijp - Rivierenbuurt,K Zuid,572937
16333,20464210,Zuid,K Zuid,572937
16334,20465180,De Pijp - Rivierenbuurt,K Zuid,572937
16335,20469774,De Pijp - Rivierenbuurt,K Zuid,572937
16336,20475378,Zuid,K Zuid,572937
16337,20488503,Zuid,K Zuid,572937
16338,20509039,Zuid,K Zuid,572937
16339,20516768,De Pijp - Rivierenbuurt,K Zuid,572937
16340,20522198,Zuid,K Zuid,572937
16341,20526941,Zuid,K Zuid,572937
16342,20529893,Buitenveldert - Zuidas,K Zuid,572937
16343,20530017,De Pijp - Rivierenbuurt,K Zuid,572937
16344,20530198,Zuid,K Zuid,572937
16345,20533744,De Pijp - Rivierenbuurt,K Zuid,572937
16346,20560877,Zuid,K Zuid,572937
16347,20566966,Zuid,K Zuid,572937
16348,20577620,Zuid,K Zuid,572937
16349,20578339,De Pijp - Rivierenbuurt,K Zuid,572937
16350,20611276,De Pijp - Rivierenbuurt,K Zuid,572937
16351,20612492,De Pijp - Rivierenbuurt,K Zuid,572937
16352,20612623,De Pijp - Rivierenbuurt,K Zuid,572937
16353,20612956,De Pijp - Rivierenbuurt,K Zuid,572937
16354,20614869,Zuid,K Zuid,572937
16355,20629258,Zuid,K Zuid,572937
16356,20636279,De Pijp - Rivierenbuurt,K Zuid,572937
16357,20671686,De Pijp - Rivierenbuurt,K Zuid,572937
16358,20692196,Buitenveldert - Zuidas,K Zuid,572937
16359,20692532,De Pijp - Rivierenbuurt,K Zuid,572937
16360,20693973,De Pijp - Rivierenbuurt,K Zuid,572937
16361,20699588,Zuid,K Zuid,572937
16362,20706047,Zuid,K Zuid,572937
16363,20709915,De Pijp - Rivierenbuurt,K Zuid,572937
16364,20716206,De Pijp - Rivierenbuurt,K Zuid,572937
16365,20716743,De Pijp - Rivierenbuurt,K Zuid,572937
16366,20718512,De Pijp - Rivierenbuurt,K Zuid,572937
16367,20719962,De Pijp - Rivierenbuurt,K Zuid,572937
16368,20736983,De Pijp - Rivierenbuurt,K Zuid,572937
16369,20766501,De Pijp - Rivierenbuurt,K Zuid,572937
16370,20769104,Zuid,K Zuid,572937
16371,20770762,De Pijp - Rivierenbuurt,K Zuid,572937
16372,20782441,De Pijp - Rivierenbuurt,K Zuid,572937
16373,20790633,De Pijp - Rivierenbuurt,K Zuid,572937
16374,20792801,De Pijp - Rivierenbuurt,K Zuid,572937
16375,20805321,Zuid,K Zuid,572937
16376,20808175,De Pijp - Rivierenbuurt,K Zuid,572937
16377,20814473,De Pijp - Rivierenbuurt,K Zuid,572937
16378,20814617,Zuid,K Zuid,572937
16379,20822307,Zuid,K Zuid,572937
16380,20826986,Zuid,K Zuid,572937
16381,20829720,De Pijp - Rivierenbuurt,K Zuid,572937
16382,20837003,De Pijp - Rivierenbuurt,K Zuid,572937
16383,20840902,Zuid,K Zuid,572937
16384,20842114,Zuid,K Zuid,572937
16385,20854417,De Pijp - Rivierenbuurt,K Zuid,572937
16386,20857735,Zuid,K Zuid,572937
16387,20869366,De Pijp - Rivierenbuurt,K Zuid,572937
16388,20871159,Zuid,K Zuid,572937
16389,20877015,De Pijp - Rivierenbuurt,K Zuid,572937
16390,20878866,De Pijp - Rivierenbuurt,K Zuid,572937
16391,20879642,Zuid,K Zuid,572937
16392,20892208,De Pijp - Rivierenbuurt,K Zuid,572937
16393,20894057,De Pijp - Rivierenbuurt,K Zuid,572937
16394,20896583,De Pijp - Rivierenbuurt,K Zuid,572937
16395,20896874,De Pijp - Rivierenbuurt,K Zuid,572937
16396,20906436,De Pijp - Rivierenbuurt,K Zuid,572937
16397,20907952,De Pijp - Rivierenbuurt,K Zuid,572937
16398,20922280,De Pijp - Rivierenbuurt,K Zuid,572937
16399,20924563,De Pijp - Rivierenbuurt,K Zuid,572937
16400,20927995,De Pijp - Rivierenbuurt,K Zuid,572937
16401,20930261,De Pijp - Rivierenbuurt,K Zuid,572937
16402,20939906,Zuid,K Zuid,572937
16403,20940043,De Pijp - Rivierenbuurt,K Zuid,572937
16404,20942838,De Pijp - Rivierenbuurt,K Zuid,572937
16405,20952326,De Pijp - Rivierenbuurt,K Zuid,572937
16406,20952970,Zuid,K Zuid,572937
16407,20953659,De Pijp - Rivierenbuurt,K Zuid,572937
16408,20953740,De Pijp - Rivierenbuurt,K Zuid,572937
16409,20955021,De Pijp - Rivierenbuurt,K Zuid,572937
16410,20964421,De Pijp - Rivierenbuurt,K Zuid,572937
16411,20973462,Zuid,K Zuid,572937
16412,20973988,De Pijp - Rivierenbuurt,K Zuid,572937
16413,20975003,Zuid,K Zuid,572937
16414,20978269,Zuid,K Zuid,572937
16415,20987240,De Pijp - Rivierenbuurt,K Zuid,572937
16416,20989356,Zuid,K Zuid,572937
16417,20994005,De Pijp - Rivierenbuurt,K Zuid,572937
16418,20995625,De Pijp - Rivierenbuurt,K Zuid,572937
16419,21002384,De Pijp - Rivierenbuurt,K Zuid,572937
16420,21005729,Zuid,K Zuid,572937
16421,21005934,De Pijp - Rivierenbuurt,K Zuid,572937
16422,21016824,De Pijp - Rivierenbuurt,K Zuid,572937
16423,21017908,De Pijp - Rivierenbuurt,K Zuid,572937
16424,21021559,Zuid,K Zuid,572937
16425,21025176,De Pijp - Rivierenbuurt,K Zuid,572937
16426,21031437,De Pijp - Rivierenbuurt,K Zuid,572937
16427,21034865,De Pijp - Rivierenbuurt,K Zuid,572937
16428,21038260,Buitenveldert - Zuidas,K Zuid,572937
16429,21039500,De Pijp - Rivierenbuurt,K Zuid,572937
16430,21041016,De Pijp - Rivierenbuurt,K Zuid,572937
16431,21049270,De Pijp - Rivierenbuurt,K Zuid,572937
16432,21062629,Zuid,K Zuid,572937
16433,21065890,De Pijp - Rivierenbuurt,K Zuid,572937
16434,21076544,De Pijp - Rivierenbuurt,K Zuid,572937
16435,21089325,Buitenveldert - Zuidas,K Zuid,572937
16436,21101879,De Pijp - Rivierenbuurt,K Zuid,572937
16437,21102520,De Pijp - Rivierenbuurt,K Zuid,572937
16438,21103171,De Pijp - Rivierenbuurt,K Zuid,572937
16439,21106957,De Pijp - Rivierenbuurt,K Zuid,572937
16440,21115596,De Pijp - Rivierenbuurt,K Zuid,572937
16441,21116743,De Pijp - Rivierenbuurt,K Zuid,572937
16442,21118786,Zuid,K Zuid,572937
16443,21134789,Zuid,K Zuid,572937
16444,21142758,Zuid,K Zuid,572937
16445,21146185,Zuid,K Zuid,572937
16446,21148341,De Pijp - Rivierenbuurt,K Zuid,572937
16447,21158128,De Pijp - Rivierenbuurt,K Zuid,572937
16448,21164143,Buitenveldert - Zuidas,K Zuid,572937
16449,21169788,Zuid,K Zuid,572937
16450,21170195,De Pijp - Rivierenbuurt,K Zuid,572937
16451,21198943,De Pijp - Rivierenbuurt,K Zuid,572937
16452,21213840,De Pijp - Rivierenbuurt,K Zuid,572937
16453,21225934,Zuid,K Zuid,572937
16454,21227174,De Pijp - Rivierenbuurt,K Zuid,572937
16455,21235544,De Pijp - Rivierenbuurt,K Zuid,572937
16456,21241593,De Pijp - Rivierenbuurt,K Zuid,572937
16457,21246388,Zuid,K Zuid,572937
16458,21248223,De Pijp - Rivierenbuurt,K Zuid,572937
16459,21256715,De Pijp - Rivierenbuurt,K Zuid,572937
16460,21258954,De Pijp - Rivierenbuurt,K Zuid,572937
16461,21259747,Zuid,K Zuid,572937
16462,21259844,Zuid,K Zuid,572937
16463,21270948,De Pijp - Rivierenbuurt,K Zuid,572937
16464,21274476,Zuid,K Zuid,572937
16465,21277749,De Pijp - Rivierenbuurt,K Zuid,572937
16466,21288930,Zuid,K Zuid,572937
16467,21291904,De Pijp - Rivierenbuurt,K Zuid,572937
16468,21300341,De Pijp - Rivierenbuurt,K Zuid,572937
16469,21300735,De Pijp - Rivierenbuurt,K Zuid,572937
16470,21301924,De Pijp - Rivierenbuurt,K Zuid,572937
16471,21302209,De Pijp - Rivierenbuurt,K Zuid,572937
16472,21303117,De Pijp - Rivierenbuurt,K Zuid,572937
16473,21307894,De Pijp - Rivierenbuurt,K Zuid,572937
16474,21315380,De Pijp - Rivierenbuurt,K Zuid,572937
16475,21315774,De Pijp - Rivierenbuurt,K Zuid,572937
16476,21343131,De Pijp - Rivierenbuurt,K Zuid,572937
16477,21349687,De Pijp - Rivierenbuurt,K Zuid,572937
16478,21354766,Zuid,K Zuid,572937
16479,21363769,De Pijp - Rivierenbuurt,K Zuid,572937
16480,21364012,De Pijp - Rivierenbuurt,K Zuid,572937
16481,21364115,De Pijp - Rivierenbuurt,K Zuid,572937
16482,21364860,De Pijp - Rivierenbuurt,K Zuid,572937
16483,21366556,De Pijp - Rivierenbuurt,K Zuid,572937
16484,21374801,De Pijp - Rivierenbuurt,K Zuid,572937
16485,21375821,Zuid,K Zuid,572937
16486,21377767,De Pijp - Rivierenbuurt,K Zuid,572937
16487,21382701,De Pijp - Rivierenbuurt,K Zuid,572937
16488,21389363,Zuid,K Zuid,572937
16489,21389942,De Pijp - Rivierenbuurt,K Zuid,572937
16490,21390802,Buitenveldert - Zuidas,K Zuid,572937
16491,21390881,Zuid,K Zuid,572937
16492,21402703,De Pijp - Rivierenbuurt,K Zuid,572937
16493,21415247,De Pijp - Rivierenbuurt,K Zuid,572937
16494,21419822,De Pijp - Rivierenbuurt,K Zuid,572937
16495,21421856,De Pijp - Rivierenbuurt,K Zuid,572937
16496,21423332,Zuid,K Zuid,572937
16497,21430658,De Pijp - Rivierenbuurt,K Zuid,572937
16498,21431549,Zuid,K Zuid,572937
16499,21443538,De Pijp - Rivierenbuurt,K Zuid,572937
16500,21445852,Buitenveldert - Zuidas,K Zuid,572937
16501,21456710,De Pijp - Rivierenbuurt,K Zuid,572937
16502,21467104,De Pijp - Rivierenbuurt,K Zuid,572937
16503,21472598,Zuid,K Zuid,572937
16504,21482306,De Pijp - Rivierenbuurt,K Zuid,572937
16505,21484575,Zuid,K Zuid,572937
16506,21507988,Zuid,K Zuid,572937
16507,21511592,De Pijp - Rivierenbuurt,K Zuid,572937
16508,21520760,Zuid,K Zuid,572937
16509,21523996,De Pijp - Rivierenbuurt,K Zuid,572937
16510,21525409,De Pijp - Rivierenbuurt,K Zuid,572937
16511,21540463,De Pijp - Rivierenbuurt,K Zuid,572937
16512,21543730,De Pijp - Rivierenbuurt,K Zuid,572937
16513,21544740,Zuid,K Zuid,572937
16514,21546913,De Pijp - Rivierenbuurt,K Zuid,572937
16515,21547047,Zuid,K Zuid,572937
16516,21547191,Zuid,K Zuid,572937
16517,21558114,Zuid,K Zuid,572937
16518,21560153,Zuid,K Zuid,572937
16519,21563077,De Pijp - Rivierenbuurt,K Zuid,572937
16520,21569509,De Pijp - Rivierenbuurt,K Zuid,572937
16521,21570786,De Pijp - Rivierenbuurt,K Zuid,572937
16522,21575058,De Pijp - Rivierenbuurt,K Zuid,572937
16523,21577590,De Pijp - Rivierenbuurt,K Zuid,572937
16524,21577840,De Pijp - Rivierenbuurt,K Zuid,572937
16525,21579267,De Pijp - Rivierenbuurt,K Zuid,572937
16526,21579347,De Pijp - Rivierenbuurt,K Zuid,572937
16527,21585325,De Pijp - Rivierenbuurt,K Zuid,572937
16528,21587236,De Pijp - Rivierenbuurt,K Zuid,572937
16529,21589652,Zuid,K Zuid,572937
16530,21604495,De Pijp - Rivierenbuurt,K Zuid,572937
16531,21606345,De Pijp - Rivierenbuurt,K Zuid,572937
16532,21608786,De Pijp - Rivierenbuurt,K Zuid,572937
16533,21619118,Zuid,K Zuid,572937
16534,21628306,De Pijp - Rivierenbuurt,K Zuid,572937
16535,21628659,Zuid,K Zuid,572937
16536,21628907,De Pijp - Rivierenbuurt,K Zuid,572937
16537,21645144,Buitenveldert - Zuidas,K Zuid,572937
16538,21654412,De Pijp - Rivierenbuurt,K Zuid,572937
16539,21655695,Zuid,K Zuid,572937
16540,21659062,De Pijp - Rivierenbuurt,K Zuid,572937
16541,21662379,Buitenveldert - Zuidas,K Zuid,572937
16542,21671480,De Pijp - Rivierenbuurt,K Zuid,572937
16543,21676048,De Pijp - Rivierenbuurt,K Zuid,572937
16544,21676942,De Pijp - Rivierenbuurt,K Zuid,572937
16545,21679725,De Pijp - Rivierenbuurt,K Zuid,572937
16546,21685892,De Pijp - Rivierenbuurt,K Zuid,572937
16547,21686745,De Pijp - Rivierenbuurt,K Zuid,572937
16548,21692647,De Pijp - Rivierenbuurt,K Zuid,572937
16549,21694985,De Pijp - Rivierenbuurt,K Zuid,572937
16550,21703780,De Pijp - Rivierenbuurt,K Zuid,572937
16551,21707658,Zuid,K Zuid,572937
16552,21707879,Zuid,K Zuid,572937
16553,21709308,De Pijp - Rivierenbuurt,K Zuid,572937
16554,21713203,De Pijp - Rivierenbuurt,K Zuid,572937
16555,21733734,De Pijp - Rivierenbuurt,K Zuid,572937
16556,21735611,Zuid,K Zuid,572937
16557,21736562,De Pijp - Rivierenbuurt,K Zuid,572937
16558,21760795,De Pijp - Rivierenbuurt,K Zuid,572937
16559,21764081,De Pijp - Rivierenbuurt,K Zuid,572937
16560,21768121,De Pijp - Rivierenbuurt,K Zuid,572937
16561,21768125,De Pijp - Rivierenbuurt,K Zuid,572937
16562,21773655,De Pijp - Rivierenbuurt,K Zuid,572937
16563,21775264,Zuid,K Zuid,572937
16564,21778001,De Pijp - Rivierenbuurt,K Zuid,572937
16565,21781165,Zuid,K Zuid,572937
16566,21781286,De Pijp - Rivierenbuurt,K Zuid,572937
16567,21782969,Zuid,K Zuid,572937
16568,21783621,Zuid,K Zuid,572937
16569,21783756,Zuid,K Zuid,572937
16570,21792146,De Pijp - Rivierenbuurt,K Zuid,572937
16571,21798976,Zuid,K Zuid,572937
16572,21800271,Buitenveldert - Zuidas,K Zuid,572937
16573,21800921,De Pijp - Rivierenbuurt,K Zuid,572937
16574,21801282,De Pijp - Rivierenbuurt,K Zuid,572937
16575,21807110,De Pijp - Rivierenbuurt,K Zuid,572937
16576,21807244,De Pijp - Rivierenbuurt,K Zuid,572937
16577,21809124,Zuid,K Zuid,572937
16578,21809343,De Pijp - Rivierenbuurt,K Zuid,572937
16579,21815300,Buitenveldert - Zuidas,K Zuid,572937
16580,21820862,De Pijp - Rivierenbuurt,K Zuid,572937
16581,21834021,De Pijp - Rivierenbuurt,K Zuid,572937
16582,21835492,De Pijp - Rivierenbuurt,K Zuid,572937
16583,21843793,De Pijp - Rivierenbuurt,K Zuid,572937
16584,21849072,De Pijp - Rivierenbuurt,K Zuid,572937
16585,21855239,Zuid,K Zuid,572937
16586,21856698,Zuid,K Zuid,572937
16587,21857967,Zuid,K Zuid,572937
16588,21860642,De Pijp - Rivierenbuurt,K Zuid,572937
16589,21872165,De Pijp - Rivierenbuurt,K Zuid,572937
16590,21874527,De Pijp - Rivierenbuurt,K Zuid,572937
16591,21879976,Zuid,K Zuid,572937
16592,21888433,Zuid,K Zuid,572937
16593,21889956,Zuid,K Zuid,572937
16594,21891412,De Pijp - Rivierenbuurt,K Zuid,572937
16595,21893855,De Pijp - Rivierenbuurt,K Zuid,572937
16596,21894945,De Pijp - Rivierenbuurt,K Zuid,572937
16597,21903520,Zuid,K Zuid,572937
16598,21905300,Zuid,K Zuid,572937
16599,21918025,Zuid,K Zuid,572937
16600,21923931,De Pijp - Rivierenbuurt,K Zuid,572937
16601,21934826,Zuid,K Zuid,572937
16602,21942890,De Pijp - Rivierenbuurt,K Zuid,572937
16603,21943482,Zuid,K Zuid,572937
16604,21955326,De Pijp - Rivierenbuurt,K Zuid,572937
16605,21963760,Zuid,K Zuid,572937
16606,21971667,De Pijp - Rivierenbuurt,K Zuid,572937
16607,21972047,Zuid,K Zuid,572937
16608,21975495,De Pijp - Rivierenbuurt,K Zuid,572937
16609,21979948,De Pijp - Rivierenbuurt,K Zuid,572937
16610,21980258,Zuid,K Zuid,572937
16611,21988897,De Pijp - Rivierenbuurt,K Zuid,572937
16612,21989193,De Pijp - Rivierenbuurt,K Zuid,572937
16613,21990998,De Pijp - Rivierenbuurt,K Zuid,572937
16614,21991281,Zuid,K Zuid,572937
16615,21997650,Buitenveldert - Zuidas,K Zuid,572937
16616,21997924,De Pijp - Rivierenbuurt,K Zuid,572937
16617,22008686,De Pijp - Rivierenbuurt,K Zuid,572937
16618,22014200,Zuid,K Zuid,572937
16619,22030592,Buitenveldert - Zuidas,K Zuid,572937
16620,22040490,De Pijp - Rivierenbuurt,K Zuid,572937
16621,22044276,Zuid,K Zuid,572937
16622,22044384,Zuid,K Zuid,572937
16623,22062709,Zuid,K Zuid,572937
16624,22071172,Zuid,K Zuid,572937
16625,22072352,De Pijp - Rivierenbuurt,K Zuid,572937
16626,22094067,De Pijp - Rivierenbuurt,K Zuid,572937
16627,22101591,De Pijp - Rivierenbuurt,K Zuid,572937
16628,22102188,De Pijp - Rivierenbuurt,K Zuid,572937
16629,22102814,Buitenveldert - Zuidas,K Zuid,572937
16630,22110906,Buitenveldert - Zuidas,K Zuid,572937
16631,22111139,De Pijp - Rivierenbuurt,K Zuid,572937
16632,22122280,De Pijp - Rivierenbuurt,K Zuid,572937
16633,22141662,De Pijp - Rivierenbuurt,K Zuid,572937
16634,22159334,Buitenveldert - Zuidas,K Zuid,572937
16635,22163027,Zuid,K Zuid,572937
16636,22173514,De Pijp - Rivierenbuurt,K Zuid,572937
16637,22178075,De Pijp - Rivierenbuurt,K Zuid,572937
16638,22185572,Zuid,K Zuid,572937
16639,22186333,De Pijp - Rivierenbuurt,K Zuid,572937
16640,22188513,De Pijp - Rivierenbuurt,K Zuid,572937
16641,22196546,De Pijp - Rivierenbuurt,K Zuid,572937
16642,22197707,Buitenveldert - Zuidas,K Zuid,572937
16643,22198702,De Pijp - Rivierenbuurt,K Zuid,572937
16644,22200308,Zuid,K Zuid,572937
16645,22200644,De Pijp - Rivierenbuurt,K Zuid,572937
16646,22200871,De Pijp - Rivierenbuurt,K Zuid,572937
16647,22201992,De Pijp - Rivierenbuurt,K Zuid,572937
16648,22202696,Zuid,K Zuid,572937
16649,22205977,De Pijp - Rivierenbuurt,K Zuid,572937
16650,22208181,Zuid,K Zuid,572937
16651,22218145,De Pijp - Rivierenbuurt,K Zuid,572937
16652,22219186,Zuid,K Zuid,572937
16653,22219273,De Pijp - Rivierenbuurt,K Zuid,572937
16654,22223028,Zuid,K Zuid,572937
16655,22235405,De Pijp - Rivierenbuurt,K Zuid,572937
16656,22236877,Buitenveldert - Zuidas,K Zuid,572937
16657,22239953,De Pijp - Rivierenbuurt,K Zuid,572937
16658,22241387,De Pijp - Rivierenbuurt,K Zuid,572937
16659,22247006,De Pijp - Rivierenbuurt,K Zuid,572937
16660,22263693,De Pijp - Rivierenbuurt,K Zuid,572937
16661,22274067,Zuid,K Zuid,572937
16662,22298345,De Pijp - Rivierenbuurt,K Zuid,572937
16663,22299563,De Pijp - Rivierenbuurt,K Zuid,572937
16664,22305089,Zuid,K Zuid,572937
16665,22331925,De Pijp - Rivierenbuurt,K Zuid,572937
16666,22357688,Buitenveldert - Zuidas,K Zuid,572937
16667,22382950,Zuid,K Zuid,572937
16668,22409108,Buitenveldert - Zuidas,K Zuid,572937
16669,22409290,Zuid,K Zuid,572937
16670,22410733,Buitenveldert - Zuidas,K Zuid,572937
16671,22414296,De Pijp - Rivierenbuurt,K Zuid,572937
16672,22442410,Zuid,K Zuid,572937
16673,22445856,De Pijp - Rivierenbuurt,K Zuid,572937
16674,22449168,Zuid,K Zuid,572937
16675,22457055,Zuid,K Zuid,572937
16676,22476476,De Pijp - Rivierenbuurt,K Zuid,572937
16677,22490975,De Pijp - Rivierenbuurt,K Zuid,572937
16678,22500574,Zuid,K Zuid,572937
16679,22509764,Zuid,K Zuid,572937
16680,22522397,De Pijp - Rivierenbuurt,K Zuid,572937
16681,22524025,De Pijp - Rivierenbuurt,K Zuid,572937
16682,22540900,De Pijp - Rivierenbuurt,K Zuid,572937
16683,22558072,Zuid,K Zuid,572937
16684,22568194,De Pijp - Rivierenbuurt,K Zuid,572937
16685,22588617,De Pijp - Rivierenbuurt,K Zuid,572937
16686,22591265,De Pijp - Rivierenbuurt,K Zuid,572937
16687,22596684,De Pijp - Rivierenbuurt,K Zuid,572937
16688,22609716,De Pijp - Rivierenbuurt,K Zuid,572937
16689,22612006,Zuid,K Zuid,572937
16690,22620752,Zuid,K Zuid,572937
16691,22622512,De Pijp - Rivierenbuurt,K Zuid,572937
16692,22628592,Buitenveldert - Zuidas,K Zuid,572937
16693,22652066,Zuid,K Zuid,572937
16694,22670486,De Pijp - Rivierenbuurt,K Zuid,572937
16695,22670599,De Pijp - Rivierenbuurt,K Zuid,572937
16696,22671246,De Pijp - Rivierenbuurt,K Zuid,572937
16697,22679484,Buitenveldert - Zuidas,K Zuid,572937
16698,22684623,De Pijp - Rivierenbuurt,K Zuid,572937
16699,22685703,De Pijp - Rivierenbuurt,K Zuid,572937
16700,22711008,De Pijp - Rivierenbuurt,K Zuid,572937
16701,22716592,Zuid,K Zuid,572937
16702,22725029,Zuid,K Zuid,572937
16703,22731625,De Pijp - Rivierenbuurt,K Zuid,572937
16704,22741402,De Pijp - Rivierenbuurt,K Zuid,572937
16705,22744417,Buitenveldert - Zuidas,K Zuid,572937
16706,22746173,Zuid,K Zuid,572937
16707,22758348,De Pijp - Rivierenbuurt,K Zuid,572937
16708,22759292,De Pijp - Rivierenbuurt,K Zuid,572937
16709,22760354,De Pijp - Rivierenbuurt,K Zuid,572937
16710,22781669,Zuid,K Zuid,572937
16711,22791038,De Pijp - Rivierenbuurt,K Zuid,572937
16712,22792520,De Pijp - Rivierenbuurt,K Zuid,572937
16713,22804691,Zuid,K Zuid,572937
16714,22807669,Zuid,K Zuid,572937
16715,22808941,Zuid,K Zuid,572937
16716,22830986,De Pijp - Rivierenbuurt,K Zuid,572937
16717,22839210,De Pijp - Rivierenbuurt,K Zuid,572937
16718,22840668,De Pijp - Rivierenbuurt,K Zuid,572937
16719,22847702,De Pijp - Rivierenbuurt,K Zuid,572937
16720,22853725,Zuid,K Zuid,572937
16721,22855118,De Pijp - Rivierenbuurt,K Zuid,572937
16722,22859788,De Pijp - Rivierenbuurt,K Zuid,572937
16723,22861154,De Pijp - Rivierenbuurt,K Zuid,572937
16724,22877157,De Pijp - Rivierenbuurt,K Zuid,572937
16725,22914322,De Pijp - Rivierenbuurt,K Zuid,572937
16726,22920222,Zuid,K Zuid,572937
16727,22929446,De Pijp - Rivierenbuurt,K Zuid,572937
16728,22930484,Zuid,K Zuid,572937
16729,22937221,De Pijp - Rivierenbuurt,K Zuid,572937
16730,22951448,De Pijp - Rivierenbuurt,K Zuid,572937
16731,22975109,De Pijp - Rivierenbuurt,K Zuid,572937
16732,22978000,Zuid,K Zuid,572937
16733,22981972,De Pijp - Rivierenbuurt,K Zuid,572937
16734,22990627,Zuid,K Zuid,572937
16735,22992570,Buitenveldert - Zuidas,K Zuid,572937
16736,22997874,Zuid,K Zuid,572937
16737,23002610,De Pijp - Rivierenbuurt,K Zuid,572937
16738,23009851,De Pijp - Rivierenbuurt,K Zuid,572937
16739,23010059,Zuid,K Zuid,572937
16740,23013270,Zuid,K Zuid,572937
16741,23020606,De Pijp - Rivierenbuurt,K Zuid,572937
16742,23028356,Buitenveldert - Zuidas,K Zuid,572937
16743,23028924,Buitenveldert - Zuidas,K Zuid,572937
16744,23029349,Buitenveldert - Zuidas,K Zuid,572937
16745,23031799,De Pijp - Rivierenbuurt,K Zuid,572937
16746,23031953,De Pijp - Rivierenbuurt,K Zuid,572937
16747,23035374,De Pijp - Rivierenbuurt,K Zuid,572937
16748,23037588,De Pijp - Rivierenbuurt,K Zuid,572937
16749,23038134,De Pijp - Rivierenbuurt,K Zuid,572937
16750,23049463,Zuid,K Zuid,572937
16751,23054207,De Pijp - Rivierenbuurt,K Zuid,572937
16752,23055114,De Pijp - Rivierenbuurt,K Zuid,572937
16753,23056903,De Pijp - Rivierenbuurt,K Zuid,572937
16754,23082999,De Pijp - Rivierenbuurt,K Zuid,572937
16755,23083927,De Pijp - Rivierenbuurt,K Zuid,572937
16756,23097666,Buitenveldert - Zuidas,K Zuid,572937
16757,23098827,De Pijp - Rivierenbuurt,K Zuid,572937
16758,23105669,Zuid,K Zuid,572937
16759,23106585,De Pijp - Rivierenbuurt,K Zuid,572937
16760,23114845,Zuid,K Zuid,572937
16761,23115011,De Pijp - Rivierenbuurt,K Zuid,572937
16762,23121450,De Pijp - Rivierenbuurt,K Zuid,572937
16763,23125396,De Pijp - Rivierenbuurt,K Zuid,572937
16764,23140905,De Pijp - Rivierenbuurt,K Zuid,572937
16765,23141363,De Pijp - Rivierenbuurt,K Zuid,572937
16766,23141400,De Pijp - Rivierenbuurt,K Zuid,572937
16767,23176242,De Pijp - Rivierenbuurt,K Zuid,572937
16768,23178176,De Pijp - Rivierenbuurt,K Zuid,572937
